"X.1","X","Group.1","Participant_ID","Frame","Seconds","F_Angry","F_Disgusted","F_Afraid","F_Happy","F_Sad","F_Surprised","F_Neutral","F_x1","F_x2","F_y1","F_y2","F_height","F_width","F_area","G_Ratio","G_Direction","G_WOR","G_x1","G_x2","G_y1","G_y2","G_height","G_width","G_area","S_Angry","S_Afraid","S_Happy","S_Sad","S_Neutral","Treatment","Group","newPR","MainFrame","L_Seconds","L_Time","L_Sector","L_angry","L_disgusted","L_afraid","L_happy","L_sad","L_surprised","L_neutral","C_Seconds","C_Time","C_Sector","C_angry","C_disgusted","C_afraid","C_happy","C_sad","C_surprised","C_neutral","R_Seconds","R_Time","R_Sector","R_angry","R_disgusted","R_afraid","R_happy","R_sad","R_surprised","R_neutral","S","ActualFrame","newTime","Treatment_Time","Task","PP_QC","EDA_QC","BR_QC","Chest_HR_QC","Wrist_HR_QC","BL_PP","BL_PP2","J_Angry","J_Disgusted","J_Afraid","J_Happy","J_Sad","J_Surprised","J_Neutral","F_DomEmo","F_DomEmoBinary","F_SumEmo","F_SumEmoBinary","L_DomEmo","L_DomEmoBinary","L_SumEmo","L_SumEmoBinary","C_DomEmo","C_DomEmoBinary","C_SumEmo","C_SumEmoBinary","R_DomEmo","R_DomEmoBinary","R_SumEmo","R_SumEmoBinary","J_DomEmo","J_DomEmoBinary","J_SumEmo","J_SumEmoBinary","F_SumCheck","L_SumCheck","C_SumCheck","R_SumCheck","J_SumCheck","LengthPR","Age","Gender","Nationality","Other_Nationality","Native_Language","Other_Native_Language","Writing_Proficiency","BFI_Agreeableness","BFI_Conscientiousness","BFI_Extraversion","BFI_Neuroticism","BFI_Openness","ERQ_Cognitive_Reappraisal","ERQ_Expressive_Suppression","Percieved_Stress_Scale","NASA_Mental_Demand","NASA_Physical_Demand","NASA_Temporal_Demand","NASA_Performance","NASA_Effort","NASA_Frustration","Word_Count","Character_Count","Criterion_Score","Grammar_Errors.WC","Usage_Errors.WC","Style_Errors.WC","Mechanic_Errors.WC","CJ_Binary","F_DomEmoB_N","F_DomEmoB_N_count","F_DomEmoB_E","F_DomEmoB_E_count","F_DomEmoB_N_percentage","F_DomEmoB_E_percentage","F_SumEmoB_N","F_SumEmoB_N_count","F_SumEmoB_E","F_SumEmoB_E_count","F_SumEmoB_N_percentage","F_SumEmoB_E_percentage","F_observation_count","F_observation_percentage","J_DomEmoB_N","J_DomEmoB_N_count","J_DomEmoB_E","J_DomEmoB_E_count","J_DomEmoB_N_percentage","J_DomEmoB_E_percentage","J_SumEmoB_N","J_SumEmoB_N_count","J_SumEmoB_E","J_SumEmoB_E_count","J_SumEmoB_N_percentage","J_SumEmoB_E_percentage","PJ_DEM_NN","PJ_DEM_NN_count","PJ_DEM_NN_percentage","PJ_DEM_EE","PJ_DEM_EE_count","PJ_DEM_EE_percentage","PJ_DEM_Lock","PJ_DEM_Lock_count","PJ_DEM_Lock_percentage","PJ_SEM_NN","PJ_SEM_NN_count","PJ_SEM_NN_percentage","PJ_SEM_EE","PJ_SEM_EE_count","PJ_SEM_EE_percentage","PJ_SEM_Lock","PJ_SEM_Lock_count","PJ_SEM_Lock_percentage","PJ_DEM_NE","PJ_DEM_NE_count","PJ_DEM_NE_percentage","PJ_DEM_EN","PJ_DEM_EN_count","PJ_DEM_EN_percentage","PJ_DEM_NoLock","PJ_DEM_NoLock_count","PJ_DEM_NoLock_percentage","PJ_SEM_NE","PJ_SEM_NE_count","PJ_SEM_NE_percentage","PJ_SEM_EN","PJ_SEM_EN_count","PJ_SEM_EN_percentage","PJ_SEM_NoLock","PJ_SEM_NoLock_count","PJ_SEM_NoLock_percentage","PCJ_DEM_NE","PCJ_DEM_NE_count","PCJ_DEM_NE_percentage","PCJ_DEM_EN","PCJ_DEM_EN_count","PCJ_DEM_EN_percentage","PCJ_DEM_NoLock","PCJ_DEM_NoLock_count","PCJ_DEM_NoLock_percentage","PCJ_SEM_NE","PCJ_SEM_NE_count","PCJ_SEM_NE_percentage","PCJ_SEM_EN","PCJ_SEM_EN_count","PCJ_SEM_EN_percentage","PCJ_SEM_NoLock","PCJ_SEM_NoLock_count","PCJ_SEM_NoLock_percentage"
251710,251710,4528,"T176",45284.5,4528,0.203792,0.0001712437,0.07514265,0.01317432,0.219438,0.05609056,0.4321912,29.6,309.5,43.9,323.8,279.9,279.9,78362.7,0,"CLOSED",4.668161,47.2,305.2,79,337,258,258,66564,7.687057e-07,0.001367765,2.000327e-05,0.932203,0.06640847,"PR","BL",1,4139.5,137.9833,"0:02:18.5",1,0.0734628,0.0007882964,0.0948206,0.002944874,0.5402506,8.261413e-06,0.2877245,137.9833,"0:02:18.5",2,0.05072017,1.695255e-07,0.0554956,1.544359e-05,0.47643,3.141569e-06,0.4173355,137.9833,"0:02:18.5",3,0.113416,1.615418e-06,0.1331069,0.0009345769,0.3794266,0.01232034,0.360794,54.65,4139.5,"2018-07-17 17:27:13",9.5,NA,0.00623201,0.1290547,15,94,72.915,0.005987638,0.005995093,0.07919966,0.0002633604,0.09447438,0.001298298,0.4653691,0.004110579,0.3552847,"Neutral",0,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251711,251711,4529,"T176",45294.5,4529,0.08589996,0.0003893599,0.08741825,0.0850603,0.06988444,0.08633049,0.5850172,29.9,311.1,44.8,326,281.2,281.2,79088,NA,"CLOSED",4.170738,50,308,79,337,258,258,66564,1.225209e-09,3.0739e-05,2.337339e-08,0.9995111,0.0004580924,"PR","BL",1,4169.5,138.9833,"0:02:19.5",1,0.1575528,0.001565643,0.04759619,0.0006470611,0.5965933,1.441326e-06,0.1960435,138.9833,"0:02:19.5",2,0.02401923,1.603406e-07,0.07989658,2.827244e-06,0.6768706,5.780606e-07,0.2192101,138.9833,"0:02:19.5",3,0.1052361,1.032715e-06,0.1602434,0.000499033,0.4649816,0.004609794,0.2644291,55.65,4169.5,"2018-07-17 17:27:14",10.5,NA,0.006288618,0.1304959,15,95.5,72.915,0.005987638,0.005995093,0.09560273,0.0005222787,0.09591204,0.0003829738,0.5794818,0.001537271,0.2265609,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251712,251712,4530,"T176",45304.5,4530,0.1045105,0.0007302046,0.09964292,0.07522294,0.107763,0.01504689,0.5970835,31.4,316.9,43,328.5,285.5,285.5,81545.3,1.028575,"CENTER",4.711005,50,308,79,337,258,258,66564,2.725196e-08,0.00614109,2.770097e-09,0.9831296,0.0107293,"PR","BL",1,4199.5,139.9833,"0:02:20.5",1,0.13028,0.001309413,0.06356154,0.0007862595,0.6146535,3.372859e-06,0.1894059,139.6167,NA,2,0.1333141,0.0101361,0.3089677,1.186131e-05,0.5189963,4.69326e-05,0.02852697,139.9833,"0:02:20.5",3,0.06804209,9.074754e-07,0.05709775,0.0004438859,0.2315281,0.0006088257,0.6422784,56.65,4199.5,"2018-07-17 17:27:15",11.5,NA,0.006341122,0.1298555,15,96.5,72.865,0.005987638,0.005995093,0.1105454,0.003815473,0.143209,0.0004140023,0.4550593,0.0002197104,0.2867371,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251713,251713,4531,"T176",45314.5,4531,0.08251281,6.779607e-05,0.02935973,0.01251161,0.1231853,0.001749671,0.7506131,29.7,312.6,52.4,335.3,282.9,282.9,80046.7,0.9879029,"CENTER",5.741735,50,308,102.2,360.2,258,258,66564,0.005573736,0.0007386009,0.002387156,0.007711644,0.9835889,"PR","BL",1,4229.5,140.9833,"0:02:21.5",1,0.1840813,0.006048546,0.1172421,0.0002243961,0.5792938,1.150439e-05,0.1130983,141.4167,"0:02:21.5",2,0.3973885,0.000128042,0.1671876,8.857616e-06,0.4187347,1.423698e-05,0.01653801,140.9833,"0:02:21.5",3,0.07955009,1.6649e-06,0.0835075,0.0004875324,0.276545,0.0001403497,0.5597679,57.65,4229.5,"2018-07-17 17:27:16",12.5,NA,0.006389675,0.1293751,15,97,72.79,0.005987638,0.005995093,0.22034,0.002059418,0.1226457,0.000240262,0.4248578,5.536368e-05,0.2298014,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251714,251714,4532,"T176",45324.5,4532,0.08049113,0.0001059939,0.03405905,0.01886649,0.1019452,0.001491408,0.7630407,30.6,314.3,50.1,333.8,283.7,283.7,80493.3,1.220325,"CLOSED",5.919178,50,308,90.6,348.6,258,258,66564,0.0001070422,0.1453108,0.009024455,0.4305262,0.4150315,"PR","BL",1,4259.5,141.8754,NA,1,0.01282074,0.004074485,0.7038124,0.05934334,0.06450859,0.0001006053,0.1553398,141.67,NA,2,0.06697125,0.0003032508,0.2524039,4.981652e-05,0.5173234,2.799618e-06,0.1629455,141.9833,"0:02:22.5",3,0.05801045,6.761762e-07,0.04352704,0.0003210135,0.1746149,0.000153941,0.723372,58.65,4259.5,"2018-07-17 17:27:17",13.5,NA,0.006434599,0.129375,15,96.5,72.7,0.005987638,0.005995093,0.04593415,0.001459471,0.3332478,0.01990472,0.2521489,8.578199e-05,0.3472191,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Sad",1,"Emotion",1,"Neutral",0,"Neutral",0,"Neutral",0,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251715,251715,4533,"T176",45334.5,4533,0.07054711,0.0001386489,0.03256331,0.02063645,0.1078145,0.00216919,0.7661308,30.9,312.4,50.3,331.8,281.5,281.5,79252.7,NA,"CLOSED",5.817281,50,308,79,337,258,258,66564,6.76871e-07,0.005226967,6.009431e-07,0.9828307,0.01194103,"PR","BL",1,4289.5,142.9,NA,1,0.001043918,2.255802e-05,0.1633073,5.113133e-05,0.8351122,8.232721e-10,0.000462971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.9833,"0:02:23.5",3,0.07739781,5.764401e-07,0.06505113,0.0002300902,0.26965,0.0003300153,0.5873404,59.65,4289.5,"2018-07-17 17:27:18",14.5,NA,0.006476331,0.1296953,15,96,72.615,0.005987638,0.005995093,0.03922087,1.156723e-05,0.1141792,0.0001406108,0.5523811,0.0001650081,0.2939017,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251716,251716,4534,"T176",45344.5,4534,0.03464757,5.286627e-05,0.03189574,0.008233471,0.09382728,0.0003771534,0.8309659,27.7,303.4,53.9,329.6,275.7,275.7,76012.3,NA,"CLOSED",5.342369,30.4,288.4,87.7,345.7,258,258,66564,2.495745e-07,0.0003475954,2.461009e-06,0.9870699,0.01257978,"PR","BL",1,4319.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.9833,"0:02:24.5",3,0.08578785,1.617641e-07,0.05511418,0.000163538,0.3032986,0.0003832812,0.5552524,60.65,4319.5,"2018-07-17 17:27:19",15.5,NA,0.006515417,0.1328978,15,96.5,72.565,0.005987638,0.005995093,0.08578785,1.617641e-07,0.05511418,0.000163538,0.3032986,0.0003832812,0.5552524,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251717,251717,4535,"T176",45354.5,4535,0.02821722,6.586798e-05,0.03083635,0.0262957,0.108872,0.0008661109,0.8048468,25.7,303.6,53.4,331.3,277.9,277.9,77238.5,0.5,"CLOSED",4.799099,30.4,288.4,87.7,345.7,258,258,66564,4.251846e-15,1.613173e-07,8.354447e-14,0.9999995,3.010884e-07,"PR","BL",1,4349.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.2667,NA,2,0.1017174,0.001271458,0.1091132,0.0009000039,0.6983586,0.0001159865,0.08852342,144.8524,"0:02:25.5",3,0.007714349,1.775056e-07,0.1434009,0.0003553756,0.5514368,3.087861e-06,0.2970893,61.65,4349.5,"2018-07-17 17:27:20",16.5,NA,0.006552401,0.1373813,15,96.5,72.56,0.005987638,0.005995093,0.05471587,0.0006358177,0.126257,0.0006276897,0.6248977,5.95372e-05,0.1928064,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251718,251718,4536,"T176",45364.5,4536,0.03741087,0.01188946,0.079796,0.04728637,0.4230561,0.0003620689,0.4001991,23.3,303,61.7,341.4,279.7,279.7,78242.9,1.5,"LEFT",5.575211,21.2,287.8,89.2,352.4,263.2,266.6,70571.6,1.000763e-05,0.0007962741,4.648108e-06,0.5192458,0.4799432,"PR","BL",1,4379.5,146.3333,NA,1,0.02101383,4.769873e-06,0.009103228,6.356256e-05,0.9464419,2.258064e-08,0.02337276,145.7583,NA,2,0.1206458,0.005433628,0.06337523,0.004204114,0.766516,0.0001819829,0.03964327,145.5333,NA,3,1.232856e-05,6.672198e-20,0.0001519012,0.02112358,0.0002896246,3.730461e-06,0.9784188,62.65,4379.5,"2018-07-17 17:27:21",17.5,NA,0.006587808,0.1375414,15.5,94.5,72.585,0.005987638,0.005995093,0.04722398,0.001812799,0.02421012,0.008463754,0.5710825,6.191198e-05,0.347145,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251719,251719,4537,"T176",45374.5,4537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3645,"",8.956514,-36.77778,333.3333,140,476.7778,336.7778,370.1111,125538.8,0.0009618785,0.002681722,0.0001602836,0.1397176,0.8564785,"PR","BL",1,4409.5,146.7,NA,1,0.0003231091,0.0003513955,0.03285661,1.921299e-06,0.9660447,1.976795e-08,0.0004221337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.0333,"0:02:27.5",3,0.1763432,1.48546e-05,0.02005239,0.000809233,0.1965868,0.0001199093,0.6060736,63.65,4409.5,"2018-07-17 17:27:22",18.5,NA,0.006622024,0.1336984,16,91,72.615,0.005987638,0.005995093,0.08833315,0.000183125,0.0264545,0.0004055772,0.5813158,5.996455e-05,0.3032479,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,NA,0.9999999,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251720,251720,4538,"T176",45384.5,4538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.100667,"CLOSED",4.641534,-51,362,128.6667,499.6667,371,413,153223,0.0005278619,0.01676286,1.132731e-05,0.002868605,0.9798293,"PR","BL",1,4439.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.2167,"0:02:28.5",2,0.1392884,4.492008e-05,0.04404069,0.0001072173,0.4714048,8.194515e-05,0.345032,147.9833,"0:02:28.5",3,0.1745193,2.789495e-05,0.02971078,0.0007326084,0.1703333,0.0001505417,0.6245256,64.65,4439.5,"2018-07-17 17:27:23",19.5,NA,0.006654205,0.1322572,16,88.5,72.65,0.005987638,0.005995093,0.1569038,3.640751e-05,0.03687573,0.0004199129,0.320869,0.0001162434,0.4847788,NA,NA,NA,NA,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Neutral",0,"Neutral",0,"Neutral",0,"Emotion",1,NA,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251721,251721,4539,"T176",45394.5,4539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.545259,"LEFT",4.0215,-51,362,115,486,371,413,153223,3.684896e-07,0.003844066,2.763161e-07,0.8102506,0.1859047,"PR","BL",1,4469.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.9833,"0:02:29.5",2,0.04733522,1.489669e-07,0.006801876,1.392682e-05,0.2487368,2.216544e-06,0.6971098,148.9833,"0:02:29.5",3,0.1206318,2.757015e-05,0.02099025,0.001063977,0.1380544,0.0002718413,0.7189602,65.65,4469.5,"2018-07-17 17:27:24",20.5,NA,0.006669529,0.1312965,16,87.5,72.7,0.005987638,0.005995093,0.08398349,1.385956e-05,0.01389606,0.0005389519,0.1933956,0.0001370289,0.708035,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251722,251722,4540,"T176",45404.5,4540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.036809,"CLOSED",4.379657,-51,362,115,486,371,413,153223,1.981854e-07,0.01335836,1.131355e-05,0.9755358,0.01109429,"PR","BL",1,4499.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.9833,"0:02:30.5",2,0.03110482,3.201525e-09,0.002736278,5.679787e-06,0.1238779,1.693472e-07,0.8422751,149.9833,"0:02:30.5",3,0.05403979,1.76456e-05,0.01382033,0.0006974004,0.09107343,0.0001970969,0.8401543,66.65,4499.5,"2018-07-17 17:27:25",21.5,NA,NA,0.1303358,16,87.5,72.765,0.005987638,0.005995093,0.04257231,8.824401e-06,0.008278307,0.0003515401,0.1074757,9.863311e-05,0.8412147,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251723,251723,4541,"T176",45414.5,4541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLOSED",4.652274,-51,362,115,486,371,413,153223,0.001473016,0.0009266767,0.0003413292,0.08113948,0.9161195,"PR","BL",1,4529.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.9833,"0:02:31.5",2,0.01337563,8.05644e-11,0.001613176,3.135058e-06,0.09366983,4.213793e-08,0.8913382,150.9833,"0:02:31.5",3,0.1034657,5.865358e-05,0.07156016,0.005552444,0.1242534,0.0001652641,0.6949444,67.65,4529.5,"2018-07-17 17:27:26",22.5,NA,NA,0.1309762,16,88,72.835,0.005987638,0.005995093,0.05842068,2.932683e-05,0.03658667,0.00277779,0.1089616,8.26531e-05,0.7931413,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
